id,duration,english_proficiency,voice_assistant_google,voice_assistant_siri,voice_assistant_alexa,voice_assistant_cortana,voice_assistant_other,voice_assistant_other_text,voice_assistant_use,voice_assistant_name,voice_assistant_name_other,search_line1_speaker,search_line1_content,search_line2_speaker,search_line2_content,search_line3_speaker,search_line3_content,search_line4_speaker,search_line4_content,search_line5_speaker,search_line5_content,search_line6_speaker,search_line6_content,search_line7_speaker,search_line7_content,search_line8_speaker,search_line8_content,search_line9_speaker,search_line9_content,search_line10_speaker,search_line10_content,search_line11_speaker,search_line11_content,search_line12_speaker,search_line12_content,search_line13_speaker,search_line13_content,search_line14_speaker,search_line14_content,search_line15_speaker,search_line15_content,search_line16_speaker,search_line16_content,search_line17_speaker,search_line17_content,search_line18_speaker,search_line18_content,search_line19_speaker,search_line19_content,search_line20_speaker,search_line20_content,music_line1_speaker,music_line1_content,music_line2_speaker,music_line2_content,music_line3_speaker,music_line3_content,music_line4_speaker,music_line4_content,music_line5_speaker,music_line5_content,music_line6_speaker,music_line6_content,music_line7_speaker,music_line7_content,music_line8_speaker,music_line8_content,music_line9_speaker,music_line9_content,music_line10_speaker,music_line10_content,music_line11_speaker,music_line11_content,music_line12_speaker,music_line12_content,music_line13_speaker,music_line13_content,music_line14_speaker,music_line14_content,music_line15_speaker,music_line15_content,music_line16_speaker,music_line16_content,music_line17_speaker,music_line17_content,music_line18_speaker,music_line18_content,music_line19_speaker,music_line19_content,music_line20_speaker,music_line20_content,iot_line1_speaker,iot_line1_content,iot_line2_speaker,iot_line2_content,iot_line3_speaker,iot_line3_content,iot_line4_speaker,iot_line4_content,iot_line5_speaker,iot_line5_content,iot_line6_speaker,iot_line6_content,iot_line7_speaker,iot_line7_content,iot_line8_speaker,iot_line8_content,iot_line9_speaker,iot_line9_content,iot_line10_speaker,iot_line10_content,iot_line11_speaker,iot_line11_content,iot_line12_speaker,iot_line12_content,iot_line13_speaker,iot_line13_content,iot_line14_speaker,iot_line14_content,iot_line15_speaker,iot_line15_content,iot_line16_speaker,iot_line16_content,iot_line17_speaker,iot_line17_content,iot_line18_speaker,iot_line18_content,iot_line19_speaker,iot_line19_content,iot_line20_speaker,iot_line20_content,volume_line1_speaker,volume_line1_content,volume_line2_speaker,volume_line2_content,volume_line3_speaker,volume_line3_content,volume_line4_speaker,volume_line4_content,volume_line5_speaker,volume_line5_content,volume_line6_speaker,volume_line6_content,volume_line7_speaker,volume_line7_content,volume_line8_speaker,volume_line8_content,volume_line9_speaker,volume_line9_content,volume_line10_speaker,volume_line10_content,volume_line11_speaker,volume_line11_content,volume_line12_speaker,volume_line12_content,volume_line13_speaker,volume_line13_content,volume_line14_speaker,volume_line14_content,volume_line15_speaker,volume_line15_content,volume_line16_speaker,volume_line16_content,volume_line17_speaker,volume_line17_content,volume_line18_speaker,volume_line18_content,volume_line19_speaker,volume_line19_content,volume_line20_speaker,volume_line20_content,weather_line1_speaker,weather_line1_content,weather_line2_speaker,weather_line2_content,weather_line3_speaker,weather_line3_content,weather_line4_speaker,weather_line4_content,weather_line5_speaker,weather_line5_content,weather_line6_speaker,weather_line6_content,weather_line7_speaker,weather_line7_content,weather_line8_speaker,weather_line8_content,weather_line9_speaker,weather_line9_content,weather_line10_speaker,weather_line10_content,weather_line11_speaker,weather_line11_content,weather_line12_speaker,weather_line12_content,weather_line13_speaker,weather_line13_content,weather_line14_speaker,weather_line14_content,weather_line15_speaker,weather_line15_content,weather_line16_speaker,weather_line16_content,weather_line17_speaker,weather_line17_content,weather_line18_speaker,weather_line18_content,weather_line19_speaker,weather_line19_content,weather_line20_speaker,weather_line20_content,joke_line1_speaker,joke_line1_content,joke_line2_speaker,joke_line2_content,joke_line3_speaker,joke_line3_content,joke_line4_speaker,joke_line4_content,joke_line5_speaker,joke_line5_content,joke_line6_speaker,joke_line6_content,joke_line7_speaker,joke_line7_content,joke_line8_speaker,joke_line8_content,joke_line9_speaker,joke_line9_content,joke_line10_speaker,joke_line10_content,joke_line11_speaker,joke_line11_content,joke_line12_speaker,joke_line12_content,joke_line13_speaker,joke_line13_content,joke_line14_speaker,joke_line14_content,joke_line15_speaker,joke_line15_content,joke_line16_speaker,joke_line16_content,joke_line17_speaker,joke_line17_content,joke_line18_speaker,joke_line18_content,joke_line19_speaker,joke_line19_content,joke_line20_speaker,joke_line20_content,conversational_line1_speaker,conversational_line1_content,conversational_line2_speaker,conversational_line2_content,conversational_line3_speaker,conversational_line3_content,conversational_line4_speaker,conversational_line4_content,conversational_line5_speaker,conversational_line5_content,conversational_line6_speaker,conversational_line6_content,conversational_line7_speaker,conversational_line7_content,conversational_line8_speaker,conversational_line8_content,conversational_line9_speaker,conversational_line9_content,conversational_line10_speaker,conversational_line10_content,conversational_line11_speaker,conversational_line11_content,conversational_line12_speaker,conversational_line12_content,conversational_line13_speaker,conversational_line13_content,conversational_line14_speaker,conversational_line14_content,conversational_line15_speaker,conversational_line15_content,conversational_line16_speaker,conversational_line16_content,conversational_line17_speaker,conversational_line17_content,conversational_line18_speaker,conversational_line18_content,conversational_line19_speaker,conversational_line19_content,conversational_line20_speaker,conversational_line20_content,alarm_line1_speaker,alarm_line1_content,alarm_line2_speaker,alarm_line2_content,alarm_line3_speaker,alarm_line3_content,alarm_line4_speaker,alarm_line4_content,alarm_line5_speaker,alarm_line5_content,alarm_line6_speaker,alarm_line6_content,alarm_line7_speaker,alarm_line7_content,alarm_line8_speaker,alarm_line8_content,alarm_line9_speaker,alarm_line9_content,alarm_line10_speaker,alarm_line10_content,alarm_line11_speaker,alarm_line11_content,alarm_line12_speaker,alarm_line12_content,alarm_line13_speaker,alarm_line13_content,alarm_line14_speaker,alarm_line14_content,alarm_line15_speaker,alarm_line15_content,alarm_line16_speaker,alarm_line16_content,alarm_line17_speaker,alarm_line17_content,alarm_line18_speaker,alarm_line18_content,alarm_line19_speaker,alarm_line19_content,alarm_line20_speaker,alarm_line20_content,scenario_open_description,open_line1_speaker,open_line1_content,open_line2_speaker,open_line2_content,open_line3_speaker,open_line3_content,open_line4_speaker,open_line4_content,open_line5_speaker,open_line5_content,open_line6_speaker,open_line6_content,open_line7_speaker,open_line7_content,open_line8_speaker,open_line8_content,open_line9_speaker,open_line9_content,open_line10_speaker,open_line10_content,open_line11_speaker,open_line11_content,open_line12_speaker,open_line12_content,open_line13_speaker,open_line13_content,open_line14_speaker,open_line14_content,open_line15_speaker,open_line15_content,open_line16_speaker,open_line16_content,open_line17_speaker,open_line17_content,open_line18_speaker,open_line18_content,open_line19_speaker,open_line19_content,open_line20_speaker,open_line20_content,gender,gender_selfdescribe,age,education,employment,BFI2_1,BFI2_2,BFI2_3,BFI2_4,BFI2_5,BFI2_6,BFI2_7,BFI2_8,BFI2_9,BFI2_10,BFI2_11,BFI2_12,BFI2_13,BFI2_14,BFI2_15,BFI2_16,BFI2_17,BFI2_18,BFI2_19,BFI2_20,BFI2_21,BFI2_22,BFI2_23,BFI2_24,BFI2_25,BFI2_26,BFI2_27,BFI2_28,BFI2_29,BFI2_30,BFI2_31,BFI2_32,BFI2_33,BFI2_34,BFI2_35,BFI2_36,BFI2_37,BFI2_38,BFI2_39,BFI2_40,BFI2_41,BFI2_42,BFI2_43,BFI2_44,BFI2_45,BFI2_46,BFI2_47,BFI2_48,BFI2_49,BFI2_50,BFI2_51,BFI2_52,BFI2_53,BFI2_54,BFI2_55,BFI2_56,BFI2_57,BFI2_58,BFI2_59,BFI2_60,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
2,2354,5,4,1,1,1,1,-99,"Starting timers during cooking, searching for places in google maps",2,Hans,user,"Hey Hans, I would like to go to the movies, watching the new Wim Wenders movie. Do you know the times for my favorite cinema?",voice_assistant,"Wait a moment, I will look it up for you. ...",voice_assistant,It looks like the movie is shown twice this evening. The first screening is at 20:00 and the second at 22:00 o'clock.,user,"22:00 o'clock sounds good, then there's plenty of time to check out the new Burger place.",voice_assistant,"Perfect, I will do a reservation for both.",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Hans, would you mind to turn on the stereo and play some music while I cook?",voice_assistant,No problem should I start your  cooking with music  playlist?,user,"Sounds good, but actually I would love to hear some new music. Surprise me and play something you like!",voice_assistant,"Ok, but if it is getting too funky just say it!",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,voice_assistant,Is it ok if I turn off the lights when you fall asleep? You could probably safe some money ... and it is better for the environment!,user,"You are right Hans, thanks for that!",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Hans, do you think the music is too loud. I don't want my neighbors to complain again ...",voice_assistant,"I checked the volume level from outside the apartment, I assume that it should be fine, but last time they complained it was just a little bit louder. So if you don't mind I would reduce some of the base by adjusting the EQ?",user,Sounds good! Thanks for checking!,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Hans, what would you pack for the trip to Italy?",voice_assistant,Based on the weather forecast I would just pack shorts and stuff for the beach.,user,"Don't you think, it could get chilly at night?",voice_assistant,"Ok, if you want to be on the safe side pack one set of warmer clothes. But that should be more than enough.",user,Thanks for the help.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,voice_assistant,I just listened to all the stories you told and I remembered that we have a lot of pictures from these situations. If you don't mind I would show my personal favorites!,user,"Good idea, but please skip the pictures of this years vacation, I already showed them to everyone.",voice_assistant,"Here are my favorite pictures of last Halloween. Personally this was my favorite costume, and if I remember correctly we listened to this artist all night. I turn up the music and play some of her tunes.",user,"Great Hans! But don't overdo it with the volume, we don't want to disturb the neighbours again!",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,voice_assistant,Seems like you have trouble to fall asleep? Is everything ok with you?,user,"I have trouble to relax, there is so much going on in my head.",voice_assistant,Should I turn on the TV and play the news channel? You always fall asleep during the news?,user,Probably a good idea ...,voice_assistant,"I turn it off when you are asleep, if the volume is too loud just say something, good night.",user,Good night Hans.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Hans, can you make sure that I don't oversleep tomorrow morning? I have an important meeting at 7:00.",voice_assistant,No problem I will wake you at least one hour before that and prepare a coffee so that you are really awake. ,user,Thanks Hans!,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,1,-99,29,6,1,3,5,3,4,1,4,5,2,5,5,2,1,4,3,5,4,1,3,2,5,3,2,2,4,2,4,5,2,4,1,4,4,3,2,5,3,3,4,2,5,3,1,4,4,1,4,1,2,2,1,3,4,4,4,1,3,5,4,1,5,4.916666666666670,3.583333333333330,3.0,4.583333333333330,2.25
3,1503,5,3,4,6,1,0,-99,- Navigate music  - weather   - news  - traffic updates,2,Chichi,user,What movies are playing in my local cinema? ,voice_assistant,Lists the movies that are playing.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Turn the music box to  90s rap,voice_assistant,Here is music based on your selection.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,I am about to go to bed. Can you turn the lights off after 30 min?,voice_assistant,Sure thing.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,voice_assistant,"From your front-door video, I can see your neighbor approaching. Shall I turn the music down? ",user,Good idea. Last time they were complaining about it.,voice_assistant,I know. Music has been lowered to y.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Based on the weather and the location, what do you recommend me packing for the trip?",voice_assistant,"In the area, you can do the following things x, y, z. Are you planning on doing them all? ",user,I will only do y.,voice_assistant,"In that case, you will only be lying at the beach. You only need to pack beach stuff, which is the following: (Lists items)",user,Can you track what I am packing? I will name it out loud. And let me know what I missed at the end?,voice_assistant,"Yes, I will keep a list and cross-check at the end.",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,We have run out of topics to talk about,voice_assistant,"I have two options: They can either go home, as it will start raining in 30 min or I can tell you about the news this week, so you have more topics to talk about.",user,My friend Lisa would like to go home. How long will it take her and will she get in the rain? ,voice_assistant,It will take her y minutes and if she leaves now she won't get wet. ,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,I can't fall asleep.,voice_assistant,That's annoying. I have the following solutions for you: Play background noise or read a story.,user,Play background music,voice_assistant,Based on your preferences I will play x.,user,I am not up for that. What about something with waves.,voice_assistant,Here we go. (Plays music),user,Stop the music after 20 min.,voice_assistant,Sure.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Set an alarm for x for tomorrow.,voice_assistant,I have set an alarm for x for tomorrow. shall I set a second one 15 min later. You were late to your meeting last time.,user,Sounds like a good idea. Yes.,voice_assistant,I have set another alarm for z for tomorrow.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,2,-99,32,6,1,5,3,2,5,3,5,5,1,4,5,2,2,5,3,5,1,2,5,4,4,5,4,1,1,4,1,4,4,4,2,2,3,2,4,4,1,5,5,3,5,2,4,1,4,1,4,2,2,3,2,1,2,5,4,5,4,2,3,3,5,3.9166666666666700,3.8333333333333300,4.416666666666670,3.0,3.0
4,2451,5,2,1,1,1,1,-99,For fun,1,-99,user,Show me local cinema shedule ,voice_assistant,Here is what You looking for (shedule for local cinema),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Play my favourite song,voice_assistant,"Ok, im playing (name of the song) now",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Read me a book to sleep,voice_assistant,"Ok, (reading)",user,Turn off the lights when i fall asleep,voice_assistant,No problem ,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Turn down the volume,voice_assistant,How much?,user,50 %,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Show me the weather for next days in Italy,voice_assistant,Here it is (showing me this),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Tell me a funny story,voice_assistant,(telling funny story),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Tell me cool story with good ending ,voice_assistant,"Ok, (telling me a story from a book or something like that)",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,Wake me up at 7:00 A.M.,voice_assistant,"Ok, no problem",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,1,-99,27,4,3,3,4,5,4,4,3,3,2,3,3,3,4,2,4,2,3,3,3,4,2,2,3,3,4,3,2,5,3,2,2,2,2,2,4,4,5,2,3,3,4,3,3,4,2,5,4,2,3,4,2,4,3,4,2,4,2,2,4,3,5,3.0,2.833333333333330,2.833333333333330,3.1666666666666700,3.083333333333330
5,3984,4,4,3,1,1,0,-99,To search place im interested to. Find out about the current weather. Fast music playback. Sometimes find out someting about artpiece.,2,Masno,user,"Hey Masno, could you check whats time the local cinema are playing this new action film?",voice_assistant,"Ofcourse, They playing this movie from Monday to Sunday. Whats time would fits to you?",user,Saturday evenings would suit me best.,voice_assistant,They play it at 7:30 pm on Saturday. Do you want me to book it?,user,"Oh yes, thats perfect. Lets book 2seats for me and my girlfriend.",voice_assistant,Your tickets are printed in your office. Have fun!,user,Thanks Masno. ,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Masno, I love listening musick while i cooking, could you play my favourite playlist?",voice_assistant,"Ofcourse, Do you like to shuffle tracks?",user,"Umm, No lets play them normal.",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Masno, you know i snoring every night.",voice_assistant,"Yes, you are so loud.",user,"Great, Could you turn lights off when i start snoring?",voice_assistant,Ofcourse i can.,user,Thanks Masno.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,voice_assistant,"Hey, your neighbours send me an email that you again listen music loud.",user,"Thanks Masno for the warning, Please turn the music down a little bit.",voice_assistant,Im set up music for 45 loudness,user,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Masno, what weather  would be in Rome in two days?",voice_assistant, Rainfall and gusts of wind are predicted in Rome,user,"Ohh, Could you check if my jackets and warm sweather are already laundered?",voice_assistant,"Ofcourse, let me see. Your laundry are already done. Do you wanna pack them ?",user,"Yes, i would need them in Rome.",voice_assistant," So that you don't waste your time, your clothes are on the second shelf in wardrobe",-99,Thanks Masno.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Masno, Play some fun movies on TV.",voice_assistant,"Whats you pick: Funny Animals, Fails or Comedy Film?",user,Lets play Comedy film.,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"Hey Masno, i having trouble to fall asleep.",voice_assistant,How can i help you?,user,"Could you set up water in kettle, I need to brew herbs for sleep.",-99,"Ofcourse, i turning on kettle. Maybe relaxing music?",user,"Ohh yes, thats fantastic idea, lets start my favourite playlist.",voice_assistant,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,voice_assistant,reminder; You have scheduled your meeting at 8:30AM,user,"Ahh crap, please setup alarmclock at 7:45AM",user,"If i still will be snoring, Play loud music and start bed vibration.",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,1,-99,19,4,3,3,5,4,4,3,4,5,4,4,4,4,4,4,2,5,4,4,2,4,4,4,4,2,2,2,3,2,2,4,4,4,4,4,2,4,3,2,4,1,3,4,3,2,2,1,5,2,2,2,4,3,4,4,1,4,4,5,4,5,4,3.5,3.1666666666666700,3.25,3.5,2.75
6,1257,5,6,1,2,1,0,-99,"playing spotify, gps routes, searching answers in the internet",1,-99,user,"hey google, check today's movies in the cinema",voice_assistant,"at 7pm Ava, at 8 pm The Secret Garden,...",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"hey google, play spotify kendrick lamar",voice_assistant,playing kendrick lamar,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"hey google, turn the lights off in 30minutes",voice_assistant,turning the lights off in 30minutes,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,hey google turn the volume down,voice_assistant,volume down,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"hey google, whats the wather in italy",voice_assistant,"the weather in italy is warm, the temperature is 34°C, and (for the following days)",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"hey google, play funny stories",voice_assistant,"1. Now that’s what I call stupid: In my junior year of high school, this guy asked me on a date. He rented a Redbox movie and made a pizza. We were watching the movie and the oven beeped so the pizza was done. He looked me dead in the eye and said, “This is the worst part.” I then watched this boy open the oven and pull the pizza out with his bare hands, rack and all, screaming at the top of his lungs. We never had a second date.",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"hey google, play rain sounds",voice_assistant,playing rain sounds,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,user,"hey google, set alarm at 6am",voice_assistant,alarm has been set at 6am,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,1,-99,25,3,1,3,5,4,4,2,4,5,4,4,5,4,4,4,4,4,5,1,4,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,5,3,4,3,4,3,2,4,4,2,3,4,4,2,2,3,4,3,4,2,3,4,4,2,3,3.75,2.9166666666666700,2.5,3.8333333333333300,2.833333333333330
